ID,PredictedProb
746,0.721272255
747,0.717063266
748,0.954129576
749,0.929714625
750,0.946436568
753,0.746036265
755,0.810507158
756,0.880867966
758,0.412311359
760,0.687529992
762,0.867874558
763,0.771264619
765,0.807835317
767,0.759265538
768,0.935634172
770,0.901130947
772,0.77474945
773,0.889385304
774,0.901125387
775,0.77113363
777,0.45087464
778,0.909621736
780,0.612927813
782,0.767020665
783,0.936828801
786,0.419129392
787,0.932923879
788,0.646651085
789,0.62102046
790,0.760369649
793,0.748051249
795,0.814295669
807,0.698595555
809,0.668159525
810,0.428007227
811,0.912660967
813,0.700604008
815,0.886876785
816,0.62039127
821,0.676124544
823,0.945238744
825,0.888252461
826,0.92438959
827,0.918814008
832,0.85158742
833,0.799695552
834,0.656460437
837,0.810292161
838,0.949963737
839,0.442642688
843,0.437740822
844,0.739357323
845,0.441122102
846,0.641757428
848,0.669471554
850,0.829105967
851,0.906594644
852,0.603390773
855,0.781527242
856,0.922953588
861,0.658496704
862,0.910583555
863,0.920766525
864,0.714425095
865,0.920487892
867,0.685670876
868,0.839992447
869,0.929196994
873,0.72741762
875,0.658317461
877,0.912828787
879,0.77609668
880,0.948743283
881,0.694286045
882,0.62353106
883,0.948646481
887,0.626135334
888,0.416503611
890,0.935218709
897,0.75374719
900,0.800798993
902,0.749288065
904,0.775347786
906,0.678752119
910,0.867690954
913,0.762344924
914,0.650052077
915,0.590344681
918,0.610126624
920,0.92532006
923,0.908363355
926,0.752624354
927,0.624097536
929,0.733958694
930,0.704773854
931,0.897976124
932,0.855995935
933,0.755951778
934,0.816206027
936,0.775290653
939,0.602313752
941,0.74079279
943,0.412423295
947,0.622896981
948,0.776109025
949,0.914869342
950,0.429570417
951,0.743509168
952,0.603258474
953,0.946348661
956,0.877730983
961,0.630909661
962,0.590636785
968,0.66246473
971,0.927835833
972,0.939894724
977,0.934863279
981,0.683756262
985,0.963394831
987,0.943170176
989,0.956414464
993,0.909443208
994,0.420364221
997,0.947259605
998,0.435332598
999,0.750259394
1002,0.699401439
1003,0.939424429
1004,0.782222605
1005,0.633603106
1007,0.634271583
1008,0.916031001
1014,0.934723149
1016,0.863597034
1021,0.595747095
1023,0.937222754
1026,0.900883591
1028,0.777277341
1029,0.74142799
1030,0.602077841
1031,0.73841268
1032,0.910151534
1033,0.946027314
1036,0.687493876
1037,0.914526535
1039,0.649605659
1046,0.930329834
1047,0.918966321
1049,0.934083149
1055,0.88252757
1057,0.416241549
1059,0.606891986
1060,0.683237417
1062,0.599003534
1063,0.744272503
1066,0.66464359
1067,0.939240198
1068,0.431913003
1070,0.867048482
1071,0.665068479
1073,0.757390005
1074,0.655190697
1075,0.866896848
1076,0.730696667
1077,0.917552638
1079,0.646318704
1083,0.673077252
1085,0.90748471
1087,0.655718117
1088,0.618235946
1089,0.651858999
1092,0.775137498
1095,0.667257473
1104,0.944861791
1106,0.948332187
1108,0.415518671
1110,0.616803919
1117,0.887796511
1118,0.657478983
1119,0.834471258
1121,0.724714212
1122,0.810458012
1124,0.746361699
1125,0.653490228
1126,0.601645259
1128,0.676439585
1129,0.61624316
1131,0.674851748
1132,0.632879817
1133,0.791204933
1134,0.421007849
1137,0.941765454
1138,0.412548996
1139,0.62147514
1140,0.737045049
1141,0.828450518
1143,0.766934638
1144,0.920155171
1145,0.759518129
1146,0.893029411
1147,0.832082636
1149,0.779365841
1151,0.770506776
1154,0.754063805
1156,0.598064022
1158,0.849484824
1165,0.820246111
1166,0.77428695
1167,0.591517043
1168,0.679748426
1169,0.630542018
1171,0.620139967
1173,0.604194529
1175,0.637083787
1181,0.605820343
1182,0.695439606
1184,0.777864307
1187,0.768504754
1189,0.889214654
1190,0.602256042
1193,0.625180299
1194,0.949716403
1196,0.810736624
1202,0.666517165
1203,0.652220094
1206,0.873278069
1209,0.941303454
1211,0.707421022
1212,0.655423233
1215,0.642325334
1216,0.432286418
1220,0.927157856
1222,0.907829616
1223,0.915996212
1224,0.603715816
1227,0.838608165
1229,0.430438218
1230,0.901305122
1233,0.929143168
1236,0.637273459
1242,0.900439782
1245,0.75384179
1246,0.935924648
1249,0.932415175
1250,0.915968173
1253,0.924552922
1258,0.652665344
1259,0.623947769
1262,0.953188613
1263,0.737686715
1265,0.936649939
1266,0.847562941
1267,0.828906716
1268,0.913222242
1269,0.749539988
1270,0.633251615
1271,0.844336259
1272,0.940802103
1276,0.899744282
1277,0.773002125
1279,0.598790597
1280,0.870875268
1283,0.669282958
1285,0.782628643
1286,0.910086829
1290,0.676696216
1293,0.635857152
1295,0.592834535
1297,0.952664007
1299,0.916374756
1300,0.938892138
1301,0.801127481
1302,0.942966957
1303,0.878401796
1304,0.921343107
1305,0.869494433
1306,0.737652994
1307,0.686883208
1308,0.95716177
1309,0.635590416
1312,0.664920039
1313,0.831909551
1314,0.805192836
1316,0.831663413
1318,0.668299074
1319,0.840890586
1320,0.733173542
1322,0.964716482
1323,0.421763998
1325,0.622663825
1329,0.656833972
1330,0.84364156
1334,0.44326893
1337,0.938085383
1340,0.426759702
1341,0.887868587
1342,0.628298906
1347,0.601656491
1349,0.706717795
1350,0.692966294
1355,0.700444415
1356,0.430387771
1357,0.636201574
1358,0.778202877
1359,0.746678106
1361,0.751771183
1363,0.445354328
1366,0.694470951
1367,0.938407924
1370,0.93871442
1375,0.936963565
1377,0.940283235
1379,0.839813574
1381,0.606799037
1382,0.716016619
1385,0.769585569
1387,0.594192673
1389,0.7912507
1392,0.889560394
1393,0.605479222
1395,0.837606454
1396,0.774846755
1399,0.449805658
1400,0.455966742
1401,0.910266511
1402,0.952317814
1405,0.647652293
1407,0.617999474
1409,0.938993628
1413,0.437556421
1414,0.434687464
1415,0.711644636
1417,0.42707548
1421,0.600082933
1422,0.894692856
1423,0.671868993
1425,0.790133038
1426,0.58960287
1428,0.845884649
1429,0.93563139
1430,0.612555132
1431,0.621795543
1433,0.93332706
1435,0.902241373
1436,0.745565056
1438,0.874511387
1439,0.855750502
1442,0.938220123
1448,0.655029004
1449,0.690226262
1451,0.738724753
1453,0.915081716
1455,0.935426432
1456,0.609806504
1458,0.882348299
1459,0.920128111
1463,0.927652167
1466,0.692198737
1468,0.951105977
1471,0.61361578
1472,0.909610099
1473,0.663296364
1474,0.939675093
1476,0.741673165
1477,0.888767163
1478,0.601171995
1479,0.709897546
1481,0.70176115
1482,0.932020325
1487,0.620347272
1490,0.842449524
1493,0.60874998
1494,0.899773746
1495,0.918203234
1496,0.895987285
1497,0.622547723
1498,0.861885724
1499,0.935563584
1500,0.750756717
1505,0.70769886
1507,0.626781619
1508,0.653224464
1510,0.780357277
1511,0.686462501
1513,0.590702032
1514,0.731586584
1518,0.927656126
1519,0.452330503
1520,0.788203296
1522,0.769410507
1523,0.622138302
1524,0.795370064
1527,0.928660054
1528,0.69113915
1529,0.742145956
1530,0.910896284
1532,0.893094678
1534,0.456332187
1536,0.937866172
1537,0.699244874
1540,0.820753967
1543,0.627131841
1546,0.802712673
1549,0.850785877
1553,0.784809888
1558,0.747468518
1560,0.779544273
1561,0.752306122
1562,0.76611593
1565,0.600223082
1573,0.590397257
1576,0.800440102
1577,0.928794685
1579,0.420478866
1580,0.908952702
1581,0.760997387
1582,0.418294882
1584,0.746344312
1586,0.725424815
1588,0.72615777
1589,0.87067524
1595,0.807055158
1598,0.420927872
1599,0.952667724
1600,0.719530134
1605,0.446808809
1609,0.725727735
1610,0.644253581
1615,0.750716931
1617,0.919817196
1619,0.870192614
1621,0.736177263
1622,0.767402118
1628,0.731188459
1629,0.9362352
1630,0.645221454
1631,0.938231927
1633,0.90030644
1636,0.664716808
1637,0.688954116
1638,0.90083534
1643,0.830102483
1644,0.776232102
1645,0.906991073
1646,0.641082209
1647,0.799034668
1648,0.938604174
1650,0.594028205
1651,0.927450531
1652,0.919933473
1654,0.733494124
1655,0.945853643
1657,0.93226818
1658,0.949714542
1663,0.454374035
1665,0.933749612
1666,0.685781786
1669,0.929014214
1675,0.755673863
1678,0.887407008
1679,0.738624091
1680,0.63674145
1681,0.79925796
1684,0.892410738
1687,0.638292573
1688,0.849657737
1692,0.90934803
1694,0.900321241
1695,0.838822189
1696,0.688571621
1697,0.414766063
1698,0.597905397
1699,0.920188218
1700,0.425475152
1701,0.876096566
1704,0.702757282
1705,0.423816073
1706,0.641067642
1708,0.927316675
1709,0.665523277
1712,0.639721761
1713,0.603099867
1715,0.680649517
1718,0.888702184
1720,0.910798623
1721,0.67319564
1724,0.781050673
1725,0.682744758
1726,0.452606086
1728,0.750264784
1729,0.873695078
1738,0.60448009
1739,0.702431917
1741,0.882201462
1743,0.83507212
1745,0.450143514
1750,0.594384978
1751,0.741758024
1753,0.881910255
1755,0.43956638
1757,0.826565387
1758,0.427372858
1759,0.7631762
1762,0.683013137
1763,0.637106911
1767,0.947636018
1769,0.640901285
1770,0.950058799
1778,0.828105641
1781,0.826683087
1784,0.814303926
1786,0.745003887
1787,0.856921517
1788,0.903386925
1789,0.928034935
1790,0.634799507
1794,0.429399715
1795,0.875836003
1797,0.928931971
1801,0.877976616
1802,0.739527536
1809,0.947148227
1810,0.91756957
1811,0.767969859
1816,0.819915994
1817,0.719690787
1818,0.419590285
1820,0.606668345
1821,0.419076627
1822,0.61395412
1823,0.918154484
1829,0.932196961
1833,0.849940036
1834,0.910821766
1836,0.668634322
1837,0.942052588
1839,0.79199279
1842,0.914844237
1845,0.940638395
1849,0.733483428
1851,0.92170154
1852,0.421742965
1853,0.664788674
1855,0.68179481
1856,0.894402596
1857,0.895630062
1859,0.916666042
1860,0.459700408
1861,0.925924193
1862,0.902160291
1864,0.738038215
1865,0.940076922
1869,0.809274875
1871,0.411995371
1872,0.935682711
1873,0.747848834
1874,0.625509872
1875,0.462351014
1878,0.85961425
1879,0.895412218
1880,0.616454923
1882,0.909776352
1887,0.805064531
1893,0.653667168
1896,0.789722894
1900,0.656272841
1902,0.767385071
1904,0.943500055
1906,0.63472797
1907,0.915561812
1909,0.80148697
1911,0.622032057
1913,0.599514427
1915,0.864773158
1917,0.421186564
1918,0.609082162
1919,0.427393134
1921,0.701791627
1922,0.939749005
1923,0.923311156
1926,0.771152351
1927,0.413230297
1928,0.896922791
1929,0.888410752
1931,0.862371856
1932,0.92691834
1938,0.93693972
1940,0.428073777
1941,0.869725144
1942,0.601796803
1944,0.430320641
1948,0.617466595
1949,0.840927291
1951,0.813120176
1953,0.779908481
1954,0.723297798
1955,0.956016798
1956,0.759487069
1957,0.932607476
1958,0.951178286
1959,0.910141035
1961,0.830540825
1962,0.416681436
1965,0.692493477
1969,0.767344776
1971,0.661001773
1978,0.951009356
1982,0.939012923
1984,0.435924953
1985,0.837460724
1986,0.626722059
1987,0.737829737
1988,0.420693959
1989,0.768190553
1990,0.617717431
1991,0.932173553
1993,0.925185256
1994,0.711547112
1999,0.774259066
2000,0.755326703
2001,0.610409555
2002,0.912308111
2003,0.657069358
2004,0.631943356
2008,0.906689362
2011,0.711499936
2013,0.896345019
2017,0.937441644
2020,0.94149345
2021,0.776340578
2024,0.789808559
2026,0.60052495
2031,0.813094199
2035,0.645414945
2039,0.937976957
2040,0.765602272
2044,0.903697595
2045,0.890618401
2046,0.837330303
2047,0.69113631
2048,0.832544031
2052,0.725991136
2053,0.772406112
2054,0.653274665
2055,0.725485723
2058,0.907253871
2059,0.614112226
2060,0.600793319
2063,0.782714063
2064,0.931922787
2065,0.932255763
2066,0.914436582
2070,0.458845975
2073,0.915273122
2076,0.903363977
2077,0.446692914
2078,0.805910677
2082,0.836933936
2084,0.90228494
2086,0.767906003
2088,0.922161811
2090,0.863578844
2091,0.808336819
2095,0.630999441
2097,0.749769546
2101,0.748826899
2102,0.451026344
2105,0.773763345
2106,0.614041251
2107,0.924585822
2110,0.63701753
2113,0.947317021
2114,0.663556782
2115,0.760155203
2118,0.72930732
2119,0.642994969
2120,0.66691958
2122,0.661788246
2128,0.87585617
2129,0.898789213
2132,0.724767745
2136,0.833720782
2139,0.82844299
2140,0.624821621
2141,0.447305223
2142,0.80981933
2143,0.793888034
2146,0.429885187
2147,0.815316636
2148,0.60027836
2151,0.594515486
2153,0.761472412
2154,0.927692436
2156,0.437244915
2161,0.93748289
2162,0.662860079
2163,0.929171899
2164,0.659836529
2165,0.907017413
2168,0.946170754
2169,0.620715913
2175,0.905707099
2176,0.868542458
2177,0.737252075
2178,0.431854587
2182,0.839503893
2184,0.596607293
2191,0.944107817
2193,0.939840413
2194,0.754498272
2196,0.925774036
2198,0.689072044
2199,0.620481831
2200,0.668786535
2202,0.919505944
2209,0.919971784
2213,0.451253654
2217,0.90564641
2218,0.423632185
2224,0.435964733
2225,0.594537662
2231,0.93219755
2233,0.740082772
2234,0.763930852
2235,0.621593506
2237,0.710964798
2238,0.602799565
2240,0.745168009
2242,0.692086079
2244,0.637303682
2246,0.82815336
2247,0.602522005
2248,0.956453073
2249,0.93892194
2250,0.936186132
2252,0.63087909
2254,0.714966111
2257,0.720267767
2258,0.613865055
2262,0.614594949
2265,0.901313873
2268,0.930644207
2270,0.75245195
2280,0.886167607
2281,0.939052302
2283,0.92540094
2285,0.592986509
2289,0.940613431
2290,0.644308192
2291,0.903630806
2293,0.913939914
2294,0.749241279
2295,0.796667738
2300,0.817393838
2304,0.917203427
2307,0.591647454
2310,0.928665271
2312,0.889507522
2313,0.600717532
2318,0.823637302
2319,0.92040054
2322,0.618180665
2324,0.631745991
2326,0.933531261
2328,0.628428348
2331,0.772115286
2334,0.468533598
2335,0.661796123
2336,0.794085737
2339,0.909431868
2340,0.885334703
2341,0.94372347
2344,0.94818968
2349,0.94552187
2352,0.924212683
2353,0.833991049
2357,0.419422927
2362,0.688024249
2364,0.604605472
2365,0.419956472
2366,0.734727385
2367,0.62976831
2368,0.891606651
2370,0.94052504
2373,0.686839716
2375,0.602302528
2376,0.951346351
2377,0.906984896
2382,0.947150545
2384,0.737581514
2385,0.785511844
2388,0.861262044
2389,0.759606596
2390,0.817263692
2391,0.768974102
2393,0.768001204
2396,0.775034594
2397,0.704866421
2398,0.943459287
2399,0.633181204
2400,0.792147608
2401,0.601407338
2402,0.833829064
2404,0.642383621
2406,0.942939989
2408,0.604626651
2409,0.873382024
2410,0.635174885
2411,0.704721951
2413,0.833051013
2415,0.830292982
2417,0.860424161
2422,0.923984526
2423,0.435308864
2424,0.864471732
2426,0.924399433
2429,0.750723898
2430,0.761035124
2432,0.770236666
2433,0.732536694
2436,0.946469221
2437,0.901766908
2438,0.853949519
2439,0.887023643
2440,0.73971222
2444,0.650626918
2445,0.595962508
2446,0.626569921
2454,0.887256948
2455,0.635134425
2456,0.91650027
2458,0.440319268
2459,0.747336897
2460,0.629032927
2461,0.704875443
2462,0.650162151
2464,0.643901081
2465,0.887815284
2467,0.953605527
2468,0.923133958
2474,0.445072382
2480,0.63489677
2481,0.616200854
2484,0.640948296
2485,0.615281704
2486,0.755653585
2487,0.712021091
2491,0.908912869
2493,0.664204199
2496,0.85795498
2497,0.792966939
2501,0.674831432
2504,0.705193437
2505,0.641810414
2506,0.866741063
2508,0.670222379
2509,0.419718171
2513,0.619362889
2516,0.641453597
2520,0.62214924
2521,0.723365213
2523,0.806338758
2524,0.748268216
2526,0.948862885
2528,0.705815467
2529,0.913797583
2530,0.869450369
2531,0.923488761
2532,0.910889944
2536,0.676813283
2537,0.751282629
2540,0.942517602
2541,0.646218643
2542,0.75064586
2543,0.443454181
2546,0.459491323
2547,0.651348764
2550,0.875113409
2551,0.881606222
2555,0.826914705
2556,0.917494552
2558,0.922643819
2559,0.953495618
2560,0.921385455
2562,0.951254434
2563,0.469446275
2564,0.934919611
2565,0.669373765
2568,0.889655673
2569,0.801090273
2570,0.622376025
2572,0.720668146
2573,0.882534226
2574,0.592226056
2575,0.916890599
2576,0.64370778
2582,0.786229392
2583,0.617077666
2586,0.702201376
2590,0.436383361
2591,0.671329754
2592,0.926099029
2593,0.950170877
2595,0.710596358
2596,0.940264452
2597,0.653623508
2598,0.605633738
2600,0.942894732
2601,0.741712086
2603,0.431265047
2604,0.67242022
2605,0.927010831
2606,0.944963901
2608,0.754901312
2609,0.820695578
2610,0.907522764
2611,0.939306934
2614,0.928775651
2615,0.894725552
2616,0.75678934
2618,0.644853634
2620,0.838718297
2623,0.729284406
2624,0.949530445
2625,0.598350532
2627,0.609266764
2629,0.811122416
2630,0.76336742
2631,0.946692214
2632,0.941462188
2633,0.879988733
2634,0.779012833
2635,0.427197858
2636,0.927193977
2637,0.605757693
2638,0.940323394
2641,0.674556907
2643,0.642094493
2644,0.449046745
2647,0.796511582
2648,0.86095757
2649,0.942855463
2651,0.447242158
2654,0.870562407
2655,0.78259996
2656,0.931753489
2659,0.420620059
2661,0.834197378
2662,0.659170196
2664,0.941603855
2665,0.62773747
2666,0.899495898
2667,0.77208791
2668,0.739066571
2671,0.433976317
2673,0.737235937
2676,0.724528678
2678,0.619376946
2680,0.942389946
2681,0.938292302
2683,0.640436343
2687,0.4190526
2688,0.895682443
2689,0.848989761
2691,0.737427117
2693,0.881259365
2695,0.867395299
2697,0.763299162
2699,0.876946542
2701,0.606938651
2702,0.748927685
2703,0.788106665
2706,0.930843633
2707,0.922092967
2708,0.913992339
2709,0.920977589
2714,0.762565658
2715,0.603048152
2716,0.680207359
2717,0.926484064
2719,0.909700906
2721,0.866837061
2722,0.759219614
2723,0.430654209
2724,0.596449796
2727,0.944067464
2730,0.808753707
2731,0.760047073
2736,0.890930814
2738,0.838780257
2740,0.936615215
2744,0.717021511
2745,0.444618875
2748,0.632354293
2749,0.448064369
2750,0.623024789
2751,0.439213642
2752,0.615738372
2754,0.769053854
2755,0.917922521
2756,0.935761171
2757,0.940116582
2758,0.93809307
2759,0.935607766
2760,0.950519861
2761,0.427985783
2762,0.839519773
2763,0.75513809
2764,0.65825474
2765,0.891406257
2768,0.629363051
2769,0.445811068
2770,0.454516617
2776,0.926909834
2778,0.950875198
2788,0.618986148
2789,0.928550396
2791,0.748795883
2792,0.604689639
2793,0.913653149
2797,0.74528887
2799,0.928682065
2800,0.943903277
2801,0.641358561
2805,0.93632591
2806,0.593929301
2807,0.589861365
2808,0.677644997
2811,0.909865234
2820,0.931482538
2822,0.869736757
2824,0.935544703
2826,0.93617774
2827,0.846286602
2828,0.645149069
2829,0.61778809
2832,0.786509762
2835,0.939160817
2836,0.721549452
2839,0.789802879
2840,0.924552448
2841,0.760753425
2843,0.671091498
2849,0.42879827
2850,0.756577426
2854,0.79432452
2856,0.817023448
2857,0.927933793
2859,0.658825184
2860,0.943590108
2863,0.932144728
2864,0.639116079
2865,0.590373237
2870,0.823637466
2871,0.608932811
2872,0.620378356
2873,0.661766676
2874,0.929741636
2876,0.939510213
2877,0.432688149
2878,0.910123105
2880,0.769120621
2882,0.809744404
2884,0.596401477
2885,0.589365362
2886,0.601471892
2887,0.929588264
2894,0.592533994
2897,0.784869456
2900,0.722967397
2903,0.886488205
2904,0.928682197
2906,0.765191773
2908,0.88542795
2909,0.612802015
2910,0.43865846
2911,0.604806678
2912,0.673181517
2913,0.92950202
2915,0.882231334
2916,0.619308139
2918,0.801214809
2924,0.644737387
2925,0.770862438
2928,0.92891602
2929,0.412088316
2934,0.838783452
2935,0.655360311
2938,0.787818025
2940,0.79716182
2941,0.611496252
2942,0.843789417
2944,0.867749206
2946,0.892479204
2947,0.630547242
2948,0.766784703
2950,0.824644049
2952,0.856431835
2953,0.861926179
2954,0.91256935
2956,0.626752832
2958,0.655340438
2959,0.591057409
2961,0.857436812
2963,0.753262808
2965,0.950387331
2967,0.775537951
2971,0.652610808
2973,0.944892696
2974,0.611054167
2980,0.931844502
2982,0.688397867
2983,0.412842373
2986,0.804919623
2987,0.790088892
2988,0.663731249
2993,0.92467062
2995,0.589611616
2998,0.6313045
3003,0.836712568
3005,0.912353677
3006,0.871440991
3007,0.775914606
3011,0.929440766
3013,0.907029173
3014,0.436504676
3019,0.621354506
3020,0.913583148
3022,0.71001126
3023,0.59896856
3024,0.6596889
3025,0.626044368
3027,0.767903436
3029,0.893167862
3030,0.596197749
3031,0.819218055
3032,0.942760115
3033,0.609331396
3037,0.784202477
3041,0.59608535
3042,0.792427341
3044,0.913831058
3045,0.416216904
3048,0.796341162
3049,0.909577797
3053,0.889528058
3055,0.813496747
3057,0.885811173
3058,0.416091224
3059,0.655768892
3060,0.695774908
3061,0.914362318
3063,0.692812385
3064,0.84355783
3065,0.608840579
3066,0.908711405
3067,0.593327748
3068,0.932090137
3069,0.902593671
3070,0.931288437
3071,0.787335601
3072,0.881967177
3075,0.924755959
3077,0.834008825
3080,0.928053363
3081,0.932280784
3082,0.899028521
3083,0.946009132
3086,0.933400573
3089,0.908627886
3090,0.75474531
3091,0.915606204
3092,0.810049072
3093,0.940077948
3094,0.9301073
3097,0.944706832
3099,0.629171113
3102,0.958107208
3103,0.842824366
3105,0.930317546
3106,0.930469289
3107,0.765954564
3108,0.816957978
3109,0.421454712
3114,0.641868375
3116,0.664963423
3117,0.642563592
3119,0.795894825
3121,0.647918612
3123,0.814313173
3124,0.93807813
3125,0.859619008
3126,0.707936105
3128,0.695472718
3129,0.849739525
3130,0.414050941
3131,0.946072725
3132,0.882088035
3133,0.680427724
3134,0.669708518
3135,0.663030016
3136,0.838429527
3137,0.947133992
3140,0.895827169
3141,0.909404495
3143,0.648877173
3144,0.90221495
3145,0.639017469
3147,0.609688607
3149,0.667970717
3151,0.747515751
3154,0.44814307
3156,0.89758661
3157,0.643589084
3158,0.439152688
3160,0.642091897
3161,0.934374926
3162,0.932971703
3164,0.934441192
3165,0.719757376
3168,0.607047468
3171,0.763451512
3173,0.74753209
3174,0.926391491
3175,0.41491013
3176,0.938595814
3177,0.761423892
3178,0.640799367
3181,0.714983243
3182,0.421233515
3186,0.944787896
3188,0.822974824
3190,0.845001715
3192,0.778367262
3194,0.755295914
3195,0.811746547
3197,0.687983772
3198,0.836285538
3202,0.75576959
3203,0.618324319
